"-63.0923	4.69425e+06	"
"-63.0915	3.96611e+06	"
"-63.0908	3.23025e+06	"
"-63.09	2.49979e+06	"
"-63.0892	1.75775e+06	"
"-63.0885	1.02421e+06	"
"-63.0877	299159	"
"-63.0869	-414302	"
"-63.0862	-1.12314e+06	"
"-63.0854	-1.81499e+06	"
"-63.0846	-2.49679e+06	"
"-63.0839	-3.15467e+06	"
"-63.0831	-3.78629e+06	"
"-63.0823	-4.39783e+06	"
"-63.0816	-4.98929e+06	"
"-63.0808	-5.5545e+06	"
"-63.08	-6.08574e+06	"
"-63.0792	-6.5969e+06	"
"-63.0785	-7.08799e+06	"
"-63.0777	-7.55205e+06	"
"-63.0769	-7.99835e+06	"
"-63.0762	-8.42149e+06	"
"-63.0754	-8.82763e+06	"
"-63.0746	-9.20367e+06	"
"-63.0739	-9.56581e+06	"
"-63.0731	-9.90168e+06	"
"-63.0723	-1.02167e+07	"
"-63.0716	-1.05117e+07	"
"-63.0708	-1.0785e+07	"
"-63.07	-1.10352e+07	"
"-63.0693	-1.12653e+07	"
"-63.0685	-1.14722e+07	"
"-63.0677	-1.16475e+07	"
"-63.067	-1.17988e+07	"
"-63.0662	-1.19293e+07	"
"-63.0654	-1.20397e+07	"
"-63.0647	-1.21192e+07	"
"-63.0639	-1.2181e+07	"
"-63.0631	-1.22312e+07	"
"-63.0624	-1.22605e+07	"
"-63.0616	-1.22806e+07	"
"-63.0608	-1.22837e+07	"
"-63.06	-1.22721e+07	"
"-63.0593	-1.22458e+07	"
"-63.0585	-1.22181e+07	"
"-63.0577	-1.21818e+07	"
"-63.057	-1.21377e+07	"
"-63.0562	-1.20798e+07	"
"-63.0554	-1.1991e+07	"
"-63.0547	-1.18945e+07	"
"-63.0539	-1.17864e+07	"
"-63.0531	-1.16706e+07	"
"-63.0524	-1.15756e+07	"
"-63.0516	-1.1476e+07	"
"-63.0508	-1.13733e+07	"
"-63.0501	-1.12621e+07	"
"-63.0493	-1.11231e+07	"
"-63.0485	-1.09795e+07	"
"-63.0478	-1.08397e+07	"
"-63.047	-1.06953e+07	"
"-63.0462	-1.05532e+07	"
"-63.0455	-1.04112e+07	"
"-63.0447	-1.02691e+07	"
"-63.0439	-1.01263e+07	"
"-63.0432	-9.98263e+06	"
"-63.0424	-9.84288e+06	"
"-63.0416	-9.70466e+06	"
"-63.0408	-9.56103e+06	"
"-63.0401	-9.41665e+06	"
"-63.0393	-9.2792e+06	"
"-63.0385	-9.13867e+06	"
"-63.0378	-8.99736e+06	"
"-63.037	-8.85066e+06	"
"-63.0362	-8.70781e+06	"
"-63.0355	-8.56805e+06	"
"-63.0347	-8.43524e+06	"
"-63.0339	-8.28776e+06	"
"-63.0332	-8.14414e+06	"
"-63.0324	-8.00593e+06	"
"-63.0316	-7.87237e+06	"
"-63.0309	-7.78822e+06	"
"-63.0301	-7.71486e+06	"
"-63.0293	-7.65078e+06	"
"-63.0286	-7.59363e+06	"
"-63.0278	-7.5087e+06	"
"-63.027	-7.43457e+06	"
"-63.0263	-7.36972e+06	"
"-63.0255	-7.31261e+06	"
"-63.0247	-7.2995e+06	"
"-63.024	-7.30335e+06	"
"-63.0232	-7.30723e+06	"
"-63.0224	-7.32806e+06	"
"-63.0216	-7.3157e+06	"
"-63.0209	-7.31649e+06	"
"-63.0201	-7.32499e+06	"
"-63.0193	-7.34125e+06	"
"-63.0186	-7.41846e+06	"
"-63.0178	-7.50573e+06	"
"-63.017	-7.60071e+06	"
"-63.0163	-7.70647e+06	"
"-63.0155	-7.78215e+06	"
"-63.0147	-7.86864e+06	"
"-63.014	-7.96439e+06	"
"-63.0132	-8.06787e+06	"
"-63.0124	-8.18525e+06	"
"-63.0117	-8.31265e+06	"
"-63.0109	-8.44084e+06	"
"-63.0101	-8.57595e+06	"
"-63.0094	-8.6995e+06	"
"-63.0086	-8.82999e+06	"
"-63.0078	-8.95739e+06	"
"-63.0071	-9.08401e+06	"
"-63.0063	-9.18825e+06	"
"-63.0055	-9.29172e+06	"
"-63.0048	-9.39519e+06	"
"-63.004	-9.49865e+06	"
"-63.0032	-9.60599e+06	"
"-63.0024	-9.71331e+06	"
"-63.0017	-9.81445e+06	"
"-63.0009	-9.91023e+06	"
"-63.0001	-1.0026e+07	"
"-62.9994	-1.01364e+07	"
"-62.9986	-1.0233e+07	"
"-62.9978	-1.03241e+07	"
"-62.9971	-1.04422e+07	"
"-62.9963	-1.05519e+07	"
"-62.9955	-1.06515e+07	"
"-62.9948	-1.07433e+07	"
"-62.994	-1.07688e+07	"
"-62.9932	-1.07935e+07	"
"-62.9925	-1.08089e+07	"
"-62.9917	-1.08244e+07	"
"-62.9909	-1.08444e+07	"
"-62.9902	-1.08637e+07	"
"-62.9894	-1.0883e+07	"
"-62.9886	-1.09023e+07	"
"-62.9879	-1.09217e+07	"
"-62.9871	-1.09402e+07	"
"-62.9863	-1.09595e+07	"
"-62.9856	-1.0978e+07	"
"-62.9848	-1.09973e+07	"
"-62.984	-1.10159e+07	"
"-62.9832	-1.10352e+07	"
"-62.9825	-1.10537e+07	"
"-62.9817	-1.10684e+07	"
"-62.9809	-1.10822e+07	"
"-62.9802	-1.10969e+07	"
"-62.9794	-1.11108e+07	"
"-62.9786	-1.11255e+07	"
"-62.9779	-1.11394e+07	"
"-62.9771	-1.11541e+07	"
"-62.9763	-1.1168e+07	"
"-62.9756	-1.11826e+07	"
"-62.9748	-1.11965e+07	"
"-62.974	-1.12112e+07	"
"-62.9733	-1.12251e+07	"
"-62.9725	-1.12398e+07	"
"-62.9717	-1.12537e+07	"
"-62.971	-1.12676e+07	"
"-62.9702	-1.12815e+07	"
"-62.9694	-1.13201e+07	"
"-62.9687	-1.13587e+07	"
"-62.9679	-1.13973e+07	"
"-62.9671	-1.14359e+07	"
"-62.9664	-1.14745e+07	"
"-62.9656	-1.15131e+07	"
"-62.9648	-1.15517e+07	"
"-62.964	-1.15904e+07	"
"-62.9633	-1.1629e+07	"
"-62.9625	-1.16676e+07	"
"-62.9617	-1.17062e+07	"
"-62.961	-1.17448e+07	"
"-62.9602	-1.17834e+07	"
"-62.9594	-1.1822e+07	"
"-62.9587	-1.18606e+07	"
"-62.9579	-1.18985e+07	"
"-62.9571	-1.19649e+07	"
"-62.9564	-1.20313e+07	"
"-62.9556	-1.20977e+07	"
"-62.9548	-1.21641e+07	"
"-62.9541	-1.22305e+07	"
"-62.9533	-1.22969e+07	"
"-62.9525	-1.23633e+07	"
"-62.9518	-1.24289e+07	"
"-62.951	-1.24954e+07	"
"-62.9502	-1.25618e+07	"
"-62.9495	-1.26282e+07	"
"-62.9487	-1.26946e+07	"
"-62.9479	-1.2761e+07	"
"-62.9472	-1.28274e+07	"
"-62.9464	-1.28938e+07	"
"-62.9456	-1.29594e+07	"
"-62.9448	-1.30266e+07	"
"-62.9441	-1.3093e+07	"
"-62.9433	-1.31625e+07	"
"-62.9425	-1.32274e+07	"
"-62.9418	-1.33061e+07	"
"-62.941	-1.33795e+07	"
"-62.9402	-1.34412e+07	"
"-62.9395	-1.34937e+07	"
"-62.9387	-1.35021e+07	"
"-62.9379	-1.35006e+07	"
"-62.9372	-1.34898e+07	"
"-62.9364	-1.34697e+07	"
"-62.9356	-1.34774e+07	"
"-62.9349	-1.34759e+07	"
"-62.9341	-1.34681e+07	"
"-62.9333	-1.34449e+07	"
"-62.9326	-1.33885e+07	"
"-62.9318	-1.33229e+07	"
"-62.931	-1.3248e+07	"
"-62.9303	-1.31631e+07	"
"-62.9295	-1.31067e+07	"
"-62.9287	-1.3041e+07	"
"-62.928	-1.29669e+07	"
"-62.9272	-1.28827e+07	"
"-62.9264	-1.27468e+07	"
"-62.9256	-1.26054e+07	"
"-62.9249	-1.24572e+07	"
"-62.9241	-1.23089e+07	"
"-62.9233	-1.21645e+07	"
"-62.9226	-1.20201e+07	"
"-62.9218	-1.18758e+07	"
"-62.921	-1.17314e+07	"
"-62.9203	-1.1587e+07	"
"-62.9195	-1.14426e+07	"
"-62.9187	-1.12982e+07	"
"-62.918	-1.11538e+07	"
"-62.9172	-1.10032e+07	"
"-62.9164	-1.08573e+07	"
"-62.9157	-1.07137e+07	"
"-62.9149	-1.05787e+07	"
"-62.9141	-1.04945e+07	"
"-62.9134	-1.04188e+07	"
"-62.9126	-1.03532e+07	"
"-62.9118	-1.0296e+07	"
"-62.9111	-1.02111e+07	"
"-62.9103	-1.01355e+07	"
"-62.9095	-1.00691e+07	"
"-62.9088	-1.00112e+07	"
"-62.908	-9.99117e+06	"
"-62.9072	-9.98038e+06	"
"-62.9064	-9.97885e+06	"
"-62.9057	-9.98652e+06	"
"-62.9049	-9.96415e+06	"
"-62.9041	-9.95644e+06	"
"-62.9034	-9.95106e+06	"
"-62.9026	-9.96118e+06	"
"-62.9018	-1.00152e+07	"
"-62.9011	-1.00778e+07	"
"-62.9003	-1.01504e+07	"
"-62.8995	-1.02314e+07	"
"-62.8988	-1.02847e+07	"
"-62.898	-1.03465e+07	"
"-62.8972	-1.04176e+07	"
"-62.8965	-1.04971e+07	"
"-62.8957	-1.05937e+07	"
"-62.8949	-1.06902e+07	"
"-62.8942	-1.07882e+07	"
"-62.8934	-1.08855e+07	"
"-62.8926	-1.09821e+07	"
"-62.8919	-1.10824e+07	"
"-62.8911	-1.11805e+07	"
"-62.8903	-1.12786e+07	"
"-62.8896	-1.13751e+07	"
"-62.8888	-1.14708e+07	"
"-62.888	-1.15666e+07	"
"-62.8873	-1.16623e+07	"
"-62.8865	-1.17596e+07	"
"-62.8857	-1.18523e+07	"
"-62.8849	-1.19495e+07	"
"-62.8842	-1.20414e+07	"
"-62.8834	-1.20954e+07	"
"-62.8826	-1.21409e+07	"
"-62.8819	-1.2178e+07	"
"-62.8811	-1.22042e+07	"
"-62.8803	-1.22235e+07	"
"-62.8796	-1.22312e+07	"
"-62.8788	-1.22319e+07	"
"-62.878	-1.22212e+07	"
"-62.8773	-1.2225e+07	"
"-62.8765	-1.2218e+07	"
"-62.8757	-1.21933e+07	"
"-62.875	-1.21539e+07	"
"-62.8742	-1.20982e+07	"
"-62.8734	-1.2031e+07	"
"-62.8727	-1.1946e+07	"
"-62.8719	-1.18464e+07	"
