"0.0001109333333	21	6"
"0.0002218666667	-16	-12"
"0.0003328	35	15"
"0.0004437333333	-43	-29"
"0.0005546666667	64	35"
"0.0006656	-89	-55"
"0.0007765333333	113	74"
"0.0008874666667	-154	-96"
"0.0009984	195	132"
"0.001109333333	-250	-160"
"0.001220266667	323	212"
"0.0013312	-400	-264"
"0.001442133333	503	334"
"0.001553066667	-612	-415"
"0.001664	754	510"
"0.001774933333	-910	-625"
"0.001885866667	1099	756"
"0.0019968	-1314	-911"
"0.002107733333	1567	1091"
"0.002218666667	-1855	-1297"
"0.0023296	2190	1538"
"0.002440533333	-2568	-1811"
"0.002551466667	3005	2127"
"0.0026624	-3492	-2483"
"0.002773333333	4050	2891"
"0.002884266667	-4669	-3347"
"0.0029952	5373	3863"
"0.003106133333	-6154	-4441"
"0.003217066667	7034	5088"
"0.003328	-8007	-5811"
"0.003438933333	9093	6615"
"0.003549866667	-10292	-7510"
"0.0036608	11621	8500"
"0.003771733333	-13083	-9594"
"0.003882666667	14696	10804"
"0.0039936	-16461	-12132"
"0.004104533333	18404	13591"
"0.004215466667	-20523	-15190"
"0.0043264	22847	16940"
"0.004437333333	-25376	-18853"
"0.004548266667	28139	20940"
"0.0046592	-31140	-23217"
"0.004770133333	34409	25693"
"0.004881066667	-37955	-28386"
"0.004992	41810	31312"
"0.005102933333	-45986	-34489"
"0.005213866667	50522	37935"
"0.0053248	-55437	-41675"
"0.005435733333	60774	45728"
"0.005546666667	-66561	-50127"
"0.0056576	72850	54901"
"0.005768533333	-79680	-60088"
"0.005879466667	87119	65724"
"0.0059904	-95222	-71861"
"0.006101333333	104083	78551"
"0.006212266667	-113781	-85865"
"0.0063232	124446	93875"
"0.006434133333	-136206	-102686"
"0.006545066667	149245	112407"
"0.006656	-163771	-123190"
"0.006766933333	180066	135213"
"0.006877866667	-198476	-148711"
"0.0069888	219472	163982"
"0.007099733333	-243662	-181422"
"0.007210666667	271898	201553"
"0.0073216	-305348	-225110"
"0.007432533333	345717	253108"
"0.007543466667	-395530	-287054"
"0.0076544	458743	329209"
"0.007765333333	-541855	-383213"
"0.007876266667	656368	455249"
"0.0079872	-824604	-556858"
"0.008098133333	1096193	712440"
"0.008209066667	-1607068	-985209"
"0.00832	2904803	1616325"
"0.008430933333	-14640004	-7995894"
"0.008541866667	-23571908	1890199"
"0.0086528	-7054488	4986831"
"0.008763733333	-11902756	4050363"
"0.008874666667	-3306894	9213448"
"0.0089856	-457727	5988542"
"0.009096533333	7775851	5338271"
"0.009207466667	6850107	-5556575"
"0.0093184	3363154	-4591435"
"0.009429333333	3502612	-11430670"
"0.009540266667	-9028746	-11588792"
"0.0096512	-7278945	-905758"
"0.009762133333	-4317258	-6018641"
"0.009873066667	-11873458	-1077956"
"0.009984	-4461096	2694861"
"0.01009493333	-6723237	-489883"
"0.01020586667	-3390451	4967229"
"0.0103168	-679131	-1145198"
"0.01042773333	-4453604	879348"
"0.01053866667	431540	-456902"
"0.0106496	-3982475	-4180304"
"0.01076053333	-2963682	79770"
"0.01087146667	-2525745	-5147104"
"0.0109824	-7392995	-1371123"
"0.01109333333	-1322522	-2071257"
"0.01120426667	-8228992	-5244606"
"0.0113152	-6740661	3557238"
"0.01142613333	-2592263	-1615920"
"0.01153706667	-7622236	790945"
"0.011648	-1574301	2317040"
"0.01175893333	-4529620	-2048777"
"0.01186986667	-4314396	3239770"
"0.0119808	-897593	-879511"
"0.01209173333	-4366973	-268825"
"0.01220266667	-680213	-1300667"
"0.0123136	-6520289	-3808119"
"0.01242453333	-4602236	2727832"
"0.01253546667	-2012103	-3208317"
"0.0126464	-8285266	124738"
"0.01275733333	-1974184	2223554"
"0.01286826667	-5685707	-2658976"
"0.0129792	-6067815	4453461"
"0.01309013333	-759247	776791"
"0.01320106667	-5069669	373065"
"0.013312	-1703504	1807852"
"0.01342293333	-4782285	-939645"
"0.01353386667	-3770794	3723486"
"0.0136448	-1475588	-980475"
"0.01375573333	-6367936	2003299"
"0.01386666667	-270444	3067080"
"0.0139776	-4633282	-2410200"
"0.01408853333	-5653418	4438591"
"0.01419946667	-754856	400879"
"0.0143104	-6425597	122970"
"0.01442133333	-3281232	3025723"
"0.01453226667	-5718303	54410"
"0.0146432	-5084567	5525432"
"0.01475413333	-474698	1369666"
"0.01486506667	-5078583	1535519"
"0.014976	-737173	3089430"
"0.01508693333	-3334938	-1435606"
"0.01519786667	-4027388	3519588"
"0.0153088	-1187902	-575444"
"0.01541973333	-7303239	1237839"
"0.01553066667	-1818962	5247798"
"0.0156416	-3037075	164339"
"0.01575253333	-4426632	5261077"
"0.01586346667	476209	2683823"
"0.0159744	-3660737	2101566"
"0.01608533333	-290850	3824300"
"0.01619626667	-2931183	-515806"
"0.0163072	-4275970	4880863"
"0.01641813333	-293032	1867815"
"0.01652906667	-5530439	2324453"
"0.01664	-1088219	5745608"
"0.01675093333	-2242539	569884"
"0.01686186667	-4024512	5151781"
"0.0169728	509730	2612346"
"0.01708373333	-4238667	1732233"
"0.01719466667	-1176386	4385018"
"0.0173056	-3053736	470392"
"0.01741653333	-4320544	6205992"
"0.01752746667	1211591	3265051"
"0.0176384	-3950337	1867453"
"0.01774933333	-891076	6108038"
"0.01786026667	-622183	1639770"
"0.0179712	-2391506	4645388"
"0.01808213333	909297	2340601"
"0.01819306667	-3801583	2553745"
