"0.500878	-7.15112	"
"0.501061	-7.02124	"
"0.501245	-6.89139	"
"0.501428	-6.76151	"
"0.501611	-6.63153	"
"0.501795	-6.5737	"
"0.501978	-6.51587	"
"0.502161	-6.66919	"
"0.502345	-6.94168	"
"0.502528	-7.28925	"
"0.502711	-7.63672	"
"0.502895	-7.78058	"
"0.503078	-7.80511	"
"0.503262	-7.74774	"
"0.503445	-7.69028	"
"0.503628	-7.74469	"
"0.503812	-7.79904	"
"0.503995	-7.85843	"
"0.504178	-7.91776	"
"0.504362	-7.76596	"
"0.504545	-7.49487	"
"0.504728	-7.2338	"
"0.504912	-6.97266	"
"0.505095	-6.70413	"
"0.505278	-6.43552	"
"0.505462	-6.02136	"
"0.505645	-5.60712	"
"0.505828	-5.40411	"
"0.506012	-5.32028	"
"0.506195	-5.30606	"
"0.506378	-5.29178	"
"0.506562	-5.41669	"
"0.506745	-5.66077	"
"0.506928	-5.92728	"
"0.507112	-6.1937	"
"0.507295	-6.46765	"
"0.507478	-6.74155	"
"0.507662	-6.78946	"
"0.507845	-6.83728	"
"0.508028	-6.88516	"
"0.508212	-6.93298	"
"0.508395	-6.94113	"
"0.508578	-6.94922	"
"0.508762	-6.95737	"
"0.508945	-6.96542	"
"0.509128	-7.04813	"
"0.509312	-7.13071	"
"0.509495	-7.09415	"
"0.509678	-7.0575	"
"0.509862	-7.02344	"
"0.510045	-6.98926	"
"0.510228	-7.07443	"
"0.510412	-7.15952	"
"0.510595	-7.28195	"
"0.510778	-7.4043	"
"0.510962	-7.32797	"
"0.511145	-7.25159	"
"0.511328	-7.16565	"
"0.511512	-7.07962	"
"0.511695	-6.99368	"
"0.511879	-6.90768	"
"0.512062	-6.80933	"
"0.512245	-6.71088	"
"0.512429	-6.61252	"
"0.512612	-6.5141	"
"0.512795	-6.45795	"
"0.512979	-6.40176	"
"0.513162	-6.34564	"
"0.513345	-6.28943	"
"0.513529	-6.12149	"
"0.513712	-5.95352	"
"0.513895	-5.98434	"
"0.514079	-6.01508	"
"0.514262	-6.20908	"
"0.514445	-6.40298	"
"0.514629	-6.52994	"
"0.514812	-6.77603	"
"0.514995	-6.96008	"
"0.515179	-7.14407	"
"0.515362	-7.40265	"
"0.515545	-7.54193	"
"0.515729	-7.58438	"
"0.515912	-7.62677	"
"0.516095	-7.6618	"
"0.516279	-7.69672	"
"0.516462	-7.7392	"
"0.516645	-7.78159	"
"0.516829	-7.74951	"
"0.517012	-7.83661	"
"0.517195	-7.98248	"
"0.517379	-8.00903	"
"0.517562	-8.1102	"
"0.517745	-8.21127	"
"0.517929	-8.0665	"
"0.518112	-7.92163	"
"0.518295	-7.77686	"
"0.518479	-7.63199	"
"0.518662	-7.67352	"
"0.518845	-7.71497	"
"0.519029	-7.68942	"
"0.519212	-7.78305	"
"0.519395	-7.80969	"
"0.519579	-7.83624	"
"0.519762	-7.8703	"
"0.519945	-7.90433	"
"0.520129	-7.89493	"
"0.520312	-7.88553	"
"0.520495	-7.86868	"
"0.520679	-7.85184	"
"0.520862	-7.50458	"
"0.521046	-7.03809	"
"0.521229	-6.64615	"
"0.521412	-6.25418	"
"0.521596	-5.92929	"
"0.521779	-5.72363	"
"0.521962	-5.3913	"
"0.522146	-5.17819	"
"0.522329	-5.25079	"
"0.522512	-5.44263	"
"0.522696	-5.57483	"
"0.522879	-5.70703	"
"0.523062	-5.93704	"
"0.523246	-6.16708	"
"0.523429	-6.62317	"
"0.523612	-7.07925	"
"0.523796	-7.48566	"
"0.523979	-7.6933	"
"0.524162	-7.72708	"
"0.524346	-7.5621	"
"0.524529	-7.34747	"
"0.524712	-7.13281	"
"0.524896	-6.90573	"
"0.525079	-6.67868	"
"0.525262	-6.66522	"
"0.525446	-6.65179	"
"0.525629	-6.63837	"
"0.525812	-6.62494	"
"0.525996	-6.46185	"
"0.526179	-6.29865	"
"0.526362	-6.14301	"
"0.526546	-5.98727	"
"0.526729	-5.77698	"
"0.526912	-5.68582	"
"0.527096	-5.81339	"
"0.527279	-6.13959	"
"0.527462	-6.43359	"
"0.527646	-6.72751	"
"0.527829	-6.90723	"
